id,WBIC,longitude,latitude,State,division
2300,2455400,-92.5,45.09,WI,4
7776,2455500,-92.18,45.83,WI,1
9644,2455600,-91.95,46.07,WI,1
5327,2455700,-92.09,45.55,WI,1
5784,2455800,-92.59,45.61,WI,1
9653,2455900,-91.43,46.07,WI,1
10802,2456000,-91.03,46.26,WI,1
7993,2456100,-91.9,45.86,WI,1
4997,2456200,-92.51,45.5,WI,1
10842,2456400,-91.38,46.27,WI,1
11306,2456500,-91.4,46.39,WI,1
9963,2456600,-91.26,46.13,WI,1
11113,2456700,-91.55,46.34,WI,1
4994,2456800,-92.64,45.5,WI,1
6614,2456900,-91.86,45.71,WI,1
8479,2457000,-92.46,45.92,WI,1
11336,2457200,-91.39,46.4,WI,1
4941,2457300,-92.29,45.49,WI,1
5067,2457400,-92.63,45.51,WI,1
5374,2457500,-92.61,45.56,WI,1
7132,2457600,-92.38,45.76,WI,1
10536,2457700,-91.84,46.21,WI,1
4185,2457800,-92.37,45.39,WI,1
9533,2457900,-91.99,46.05,WI,1
8594,2458000,-92.05,45.93,WI,1
10242,2458100,-91.7,46.17,WI,1
8696,2458200,-91.51,45.94,WI,1
8396,2458300,-92.3,45.91,WI,1
10954,2458400,-91.44,46.29,WI,1
8674,2458500,-92.19,45.94,WI,1
7431,2458600,-92.25,45.79,WI,1
8949,2458700,-92.09,45.97,WI,1
8677,2458800,-92.1,45.94,WI,1
5383,2458900,-92.29,45.56,WI,1
6025,2459000,-92.3,45.64,WI,1
7427,2459100,-92.37,45.79,WI,1
8772,2459200,-92.28,45.95,WI,1
10396,2459300,-91.65,46.19,WI,1
10095,2459400,-91.77,46.15,WI,1
4875,2459500,-92.1,45.48,WI,1
8587,2459600,-92.26,45.93,WI,1
10309,2459700,-91.94,46.18,WI,1
7709,2459800,-91.94,45.82,WI,1
5457,2459900,-92.34,45.57,WI,1
10599,2460000,-91.37,46.22,WI,1
8604,2460200,-91.66,45.93,WI,1
8593,2460300,-92.06,45.93,WI,1
5137,2460400,-92.7,45.52,WI,1
5547,2460500,-92.17,45.58,WI,1
9113,2460600,-91.69,45.99,WI,1
9456,2460700,-92.17,46.04,WI,1
5458,2460800,-92.32,45.57,WI,1
10021,2460900,-91.7,46.14,WI,1
8508,2461000,-91.57,45.92,WI,1
8315,2461100,-92.33,45.9,WI,1
6716,2461200,-92.46,45.72,WI,1
6172,2461300,-92.28,45.66,WI,1
7905,2461400,-91.97,45.85,WI,1
7340,2461500,-92.41,45.78,WI,1
2181,2461600,-92.62,45.03,WI,4
8322,2461700,-92.08,45.9,WI,1
11327,2461800,-91.49,46.4,WI,1
8488,2462000,-92.09,45.92,WI,1
11012,2462100,-91.08,46.3,WI,1
11344,2462200,-91.46,46.41,WI,1
11141,2462400,-91.73,46.35,WI,1
9406,2462500,-91.92,46.03,WI,1
8489,2462600,-92.07,45.92,WI,1
4801,2462700,-92.48,45.47,WI,1
4409,2462800,-92.4,45.42,WI,1
8481,2462900,-92.35,45.92,WI,1
4251,2463000,-92.14,45.4,WI,1
6832,2463100,-92.39,45.73,WI,1
4719,2463200,-92.47,45.46,WI,1
11147,2463300,-91.54,46.35,WI,1
5538,2463400,-92.59,45.58,WI,1
7986,2463500,-92,45.86,WI,1
5546,2463600,-92.2,45.58,WI,1
10179,2463700,-91.14,46.16,WI,1
7908,2463800,-91.81,45.85,WI,1
5535,2463900,-92.68,45.58,WI,1
9399,2464000,-92.18,46.03,WI,1
9398,2464100,-92.19,46.03,WI,1
6721,2464200,-92.42,45.72,WI,1
9253,2464300,-92.12,46.01,WI,1
7517,2464400,-92.39,45.8,WI,1
8946,2464500,-92.11,45.97,WI,1
11053,2464600,-91.69,46.32,WI,1
11052,2464700,-91.73,46.32,WI,1
5326,2464900,-92.27,45.55,WI,1
6251,2465000,-92.47,45.67,WI,1
10176,2465100,-91.16,46.16,WI,1
8666,2465200,-92.35,45.94,WI,1
9332,2465300,-92.08,46.02,WI,1
10169,2465400,-91.38,46.16,WI,1
9038,2465500,-91.77,45.98,WI,1
3682,2465600,-92.5,45.32,WI,1
11234,2465700,-91.53,46.37,WI,1
4117,2465800,-92.34,45.38,WI,1
3919,2465900,-92.2,45.35,WI,1
11321,2466000,-91.78,46.4,WI,1
7536,2466100,-91.74,45.8,WI,1
4808,2466200,-92.22,45.47,WI,1
6727,2466300,-92.34,45.72,WI,1
7992,2466400,-91.94,45.86,WI,1
8950,2466500,-92.07,45.97,WI,1
10598,2466600,-91.6,46.22,WI,1
8325,2466900,-91.98,45.9,WI,1
3592,2467000,-92.18,45.31,WI,1
8503,2467100,-91.71,45.92,WI,1
8399,2467200,-92.19,45.91,WI,1
9457,2467300,-92.15,46.04,WI,1
6713,2467400,-92.51,45.72,WI,1
5641,2467500,-92.19,45.59,WI,1
10594,2467600,-91.77,46.22,WI,1
8868,2467700,-92.26,45.96,WI,1
5139,2467800,-92.69,45.52,WI,1
10786,2467900,-91.3,46.26,WI,1
10542,2468000,-91.79,46.21,WI,1
6095,2468100,-92.49,45.65,WI,1
2392,2468200,-92.53,45.13,WI,4
10595,2468300,-91.66,46.22,WI,1
6255,2468400,-92.37,45.67,WI,1
11233,2468600,-91.54,46.37,WI,1
9016,2468700,-92.35,45.98,WI,1
11089,2468800,-91.49,46.33,WI,1
5537,2468900,-92.63,45.58,WI,1
10323,2469000,-91.14,46.18,WI,1
11226,2469100,-91.57,46.37,WI,1
5004,2469200,-92.16,45.5,WI,1
10177,2469300,-91.16,46.16,WI,1
9333,2469400,-91.99,46.02,WI,1
7440,2469500,-91.79,45.79,WI,1
5141,2469600,-92.68,45.52,WI,1
11229,2469700,-91.56,46.37,WI,1
5898,2469800,-92.08,45.62,WI,1
7982,2469900,-92.27,45.86,WI,1
9685,2470000,-91.91,46.08,WI,1
5267,2470100,-92.63,45.54,WI,1
6420,2470200,-92.36,45.69,WI,1
11060,2470300,-91.53,46.32,WI,1
2817,2470400,-92.39,45.22,WI,4
3373,2470500,-92.61,45.29,WI,1
8782,2470600,-91.94,45.95,WI,1
9527,2470700,-92.27,46.05,WI,1
11262,2470800,-91.53,46.38,WI,1
11140,2470900,-91.76,46.35,WI,1
11223,2471000,-91.6,46.37,WI,1
8408,2471100,-91.95,45.91,WI,1
5456,2471400,-92.36,45.57,WI,1
6263,2471500,-91.94,45.67,WI,1
8584,2471600,-92.31,45.93,WI,1
9329,2471700,-92.18,46.02,WI,1
7341,2471800,-92.37,45.78,WI,1
5797,2471900,-92.14,45.61,WI,1
11151,2472000,-91.46,46.35,WI,1
5075,2472100,-92.42,45.51,WI,1
8509,2472200,-91.55,45.92,WI,1
3376,2472300,-92.38,45.29,WI,1
6343,2472500,-92.01,45.68,WI,1
5143,2472600,-92.67,45.52,WI,1
10540,2472700,-91.81,46.21,WI,1
10785,2472800,-91.32,46.26,WI,1
10845,2472900,-91.3,46.27,WI,1
10846,2473000,-91.3,46.27,WI,1
10847,2473100,-91.3,46.27,WI,1
4052,2473200,-92.4,45.37,WI,1
11221,2473300,-91.76,46.37,WI,1
10913,2473400,-91.36,46.28,WI,1
10690,2473500,-91.22,46.24,WI,1
10724,2473600,-91.31,46.25,WI,1
6026,2473700,-92.11,45.64,WI,1
9596,2473800,-91.82,46.06,WI,1
11332,2473900,-91.42,46.4,WI,1
6168,2474000,-92.51,45.66,WI,1
8775,2474100,-92.22,45.95,WI,1
3265,2474200,-92.51,45.28,WI,1
7428,2474300,-92.36,45.79,WI,1
6259,2474400,-92.02,45.67,WI,1
3079,2474500,-92.53,45.26,WI,1
5215,2474700,-92.54,45.53,WI,1
7250,2474800,-91.73,45.77,WI,1
4933,2474900,-92.68,45.49,WI,1
8784,2475000,-91.92,45.95,WI,1
7247,2475100,-91.86,45.77,WI,1
10398,2475200,-91.34,46.19,WI,1
9027,2475300,-92.09,45.98,WI,1
7036,2475400,-92.43,45.75,WI,1
5549,2475500,-92.09,45.58,WI,1
7044,2475600,-92.17,45.75,WI,1
8403,2475700,-92.01,45.91,WI,1
8583,2475800,-92.32,45.93,WI,1
9647,2475900,-91.89,46.07,WI,1
9023,2476000,-92.16,45.98,WI,1
7906,2476100,-91.9,45.85,WI,1
6833,2476200,-92.35,45.73,WI,1
6938,2476300,-92.46,45.74,WI,1
6347,2476400,-91.93,45.68,WI,1
4412,2476600,-92.2,45.42,WI,1
5318,2476700,-92.63,45.55,WI,1
11186,2476800,-91.5,46.36,WI,1
8134,2476900,-92.17,45.88,WI,1
9830,2477000,-92.18,46.11,WI,1
5539,2477100,-92.59,45.58,WI,1
5639,2477200,-92.29,45.59,WI,1
6615,2477300,-91.86,45.71,WI,1
9475,2477500,-91.49,46.04,WI,1
9251,2477600,-92.22,46.01,WI,1
10085,2477700,-92,46.15,WI,1
10721,2477800,-91.66,46.25,WI,1
5636,2477900,-92.32,45.59,WI,1
5942,2478000,-92.63,45.63,WI,1
2892,2478100,-92.34,45.23,WI,1
4642,2478200,-92.51,45.45,WI,1
9015,2478300,-92.36,45.98,WI,1
10592,2478400,-91.82,46.22,WI,1
4725,2478600,-92.12,45.46,WI,1
8884,2478800,-91.58,45.96,WI,1
10235,2478900,-91.96,46.17,WI,1
11230,2479000,-91.56,46.37,WI,1
10096,2479100,-91.69,46.15,WI,1
4999,2479200,-92.42,45.5,WI,1
6620,2479300,-91.84,45.71,WI,1
7775,2479400,-92.2,45.83,WI,1
9469,2479600,-91.66,46.04,WI,1
9255,2479700,-92.06,46.01,WI,1
10315,2479800,-91.72,46.18,WI,1
2968,2479900,-92.56,45.24,WI,1
8321,2480000,-92.14,45.9,WI,1
9176,2480100,-92.11,46,WI,1
8142,2480200,-91.72,45.88,WI,1
11025,2480300,-91.57,46.31,WI,1
4408,2480500,-92.45,45.42,WI,1
9179,2480600,-91.89,46,WI,1
8227,2480800,-92.17,45.89,WI,1
5212,2480900,-92.66,45.53,WI,1
3266,2481000,-92.5,45.28,WI,1
5947,2481100,-92.3,45.63,WI,1
5275,2481200,-92.18,45.54,WI,1
10101,2481300,-91.16,46.15,WI,1
9529,2481400,-92.14,46.05,WI,1
5372,2481500,-92.63,45.56,WI,1
9462,2481600,-91.94,46.04,WI,1
5142,2481700,-92.68,45.52,WI,1
9177,2481900,-92.1,46,WI,1
11020,2482000,-91.68,46.31,WI,1
9645,2482100,-91.95,46.07,WI,1
10091,2482200,-91.85,46.15,WI,1
5276,2482300,-92.17,45.54,WI,1
6740,2482400,-91.79,45.72,WI,1
9689,2482500,-91.43,46.08,WI,1
10838,2482600,-91.51,46.27,WI,1
8667,2482700,-92.34,45.94,WI,1
9254,2482800,-92.11,46.01,WI,1
8941,2482900,-92.3,45.97,WI,1
11145,2483000,-91.57,46.35,WI,1
5542,2483100,-92.36,45.58,WI,1
8320,2483200,-92.21,45.9,WI,1
7979,2483300,-92.29,45.86,WI,1
9686,2483400,-91.89,46.08,WI,1
10025,2483500,-91.35,46.14,WI,1
10688,2483600,-91.27,46.24,WI,1
11116,2483700,-91.37,46.34,WI,1
11257,2483800,-91.55,46.38,WI,1
4410,2484000,-92.39,45.42,WI,1
8792,2484100,-91.52,45.95,WI,1
8692,2484200,-91.62,45.94,WI,1
8785,2484300,-91.92,45.95,WI,1
8395,2484400,-92.31,45.91,WI,1
9955,2484500,-92.02,46.13,WI,1
10731,2484600,-91.2,46.25,WI,1
11026,2484700,-91.56,46.31,WI,1
5384,2484800,-92.29,45.56,WI,1
5380,2484900,-92.43,45.56,WI,1
11231,2485000,-91.56,46.37,WI,1
6936,2485100,-92.54,45.74,WI,1
8774,2485200,-92.23,45.95,WI,1
9330,2485300,-92.18,46.02,WI,1
8875,2485400,-92.05,45.96,WI,1
2891,2485600,-92.45,45.23,WI,1
5219,2485700,-92.2,45.53,WI,1
7243,2485800,-92.22,45.77,WI,1
9595,2485900,-91.94,46.06,WI,1
11334,2486000,-91.41,46.4,WI,1
9028,2486100,-92.07,45.98,WI,1
5536,2486200,-92.65,45.58,WI,1
9831,2486300,-92.05,46.11,WI,1
10791,2486500,-91.2,46.26,WI,1
8590,2486600,-92.12,45.93,WI,1
9256,2486700,-92.03,46.01,WI,1
2589,2486800,-92.48,45.18,WI,4
6101,2486900,-92.02,45.65,WI,1
10319,2487000,-91.36,46.18,WI,1
11263,2487100,-91.53,46.38,WI,1
10593,2487300,-91.8,46.22,WI,1
8942,2487400,-92.3,45.97,WI,1
3988,2487600,-92.27,45.36,WI,1
11178,2487700,-91.59,46.36,WI,1
4485,2487900,-92.43,45.43,WI,1
3027,2488000,-92.52,45.25,WI,1
6517,2488100,-91.78,45.7,WI,1
9459,2488200,-92,46.04,WI,1
2227,2488300,-92.69,45.05,WI,4
7987,2488400,-91.99,45.86,WI,1
8324,2488500,-92.06,45.9,WI,1
10384,2488600,-91.96,46.19,WI,1
10160,2488700,-91.81,46.16,WI,1
8672,2488800,-92.24,45.94,WI,1
9044,2489000,-91.42,45.98,WI,1
10386,2489100,-91.87,46.19,WI,1
11061,2489200,-91.51,46.32,WI,1
10728,2489300,-91.28,46.25,WI,1
11117,2489400,-91.35,46.34,WI,1
7770,2489500,-92.28,45.83,WI,1
5712,2489600,-92.65,45.6,WI,1
2160,2489700,-92.37,45.02,WI,4
2588,2489800,-92.71,45.18,MN,6
5544,2489900,-92.29,45.58,WI,1
6262,2490000,-91.95,45.67,WI,1
6248,2490100,-92.57,45.67,WI,1
8486,2490200,-92.16,45.92,WI,1
3918,2490300,-92.46,45.35,WI,1
3025,2490400,-92.55,45.25,WI,1
5002,2490500,-92.2,45.5,WI,1
6337,2490600,-92.1,45.68,WI,1
3372,2490700,-92.62,45.29,WI,1
5322,2490800,-92.35,45.55,WI,1
8485,2490900,-92.24,45.92,WI,1
4050,2491000,-92.59,45.37,WI,1
7525,2491100,-92.07,45.8,WI,1
8225,2491200,-92.19,45.89,WI,1
10606,2491300,-91.27,46.22,WI,1
11181,2491400,-91.53,46.36,WI,1
9403,2491500,-92.08,46.03,WI,1
7139,2491600,-92.31,45.76,WI,1
8578,2491700,-92.46,45.93,WI,1
10591,2491800,-91.83,46.22,WI,1
9548,2491900,-91.72,46.05,WI,1
8598,2492000,-91.92,45.93,WI,1
10314,2492100,-91.76,46.18,WI,1
5459,2492200,-92.29,45.57,WI,1
5140,2492300,-92.69,45.52,WI,1
9832,2492400,-92.05,46.11,WI,1
8406,2492500,-91.97,45.91,WI,1
6617,2492600,-91.85,45.71,WI,1
10253,2492800,-91.14,46.17,WI,1
11111,2492900,-91.61,46.34,WI,1
7519,2493000,-92.24,45.8,WI,1
8874,2493100,-92.07,45.96,WI,1
10686,2493200,-91.3,46.24,WI,1
4184,2493300,-92.54,45.39,WI,1
6734,2493400,-91.87,45.72,WI,1
6350,2493500,-91.89,45.68,WI,1
8224,2493600,-92.2,45.89,WI,1
9014,2493700,-92.37,45.98,WI,1
9648,2493800,-91.82,46.07,WI,1
10588,2493900,-91.93,46.22,WI,1
5373,2494000,-92.63,45.56,WI,1
10855,2494100,-91.19,46.27,WI,1
7140,2494300,-92.23,45.76,WI,1
10402,2494400,-91.14,46.19,WI,1
9594,2494500,-91.96,46.06,WI,1
10024,2494600,-91.4,46.14,WI,1
9592,2494700,-92.1,46.06,WI,1
10726,2494800,-91.3,46.25,WI,1
11183,2494900,-91.52,46.36,WI,1
4051,2495000,-92.55,45.37,WI,1
8400,2495100,-92.17,45.91,WI,1
10016,2495200,-92.01,46.14,WI,1
11227,2495300,-91.57,46.37,WI,1
5376,2495400,-92.57,45.56,WI,1
9099,2495500,-92.16,45.99,WI,1
10646,2495600,-91.68,46.23,WI,1
7348,2495700,-91.8,45.78,WI,1
10641,2495800,-91.92,46.23,WI,1
9883,2495900,-92.02,46.12,WI,1
6425,2496000,-92.02,45.69,WI,1
7356,2496100,-91.72,45.78,WI,1
6841,2496300,-91.9,45.73,WI,1
9683,2496400,-91.95,46.08,WI,1
4248,2496500,-92.35,45.4,WI,1
6511,2496600,-91.93,45.7,WI,1
4413,2496700,-92.19,45.42,WI,1
7135,2496800,-92.34,45.76,WI,1
9037,2496900,-91.82,45.98,WI,1
9961,2497000,-91.36,46.13,WI,1
10782,2497100,-91.67,46.26,WI,1
5449,2497200,-92.67,45.57,WI,1
4249,2497300,-92.15,45.4,WI,1
9787,2497400,-91.92,46.1,WI,1
10685,2497600,-91.32,46.24,WI,1
8229,2497900,-92.06,45.89,WI,1
10532,2498000,-91.9,46.21,WI,1
5464,2498100,-92.16,45.57,WI,1
10692,2498200,-91.16,46.24,WI,1
10642,2498300,-91.89,46.23,WI,1
6738,2498400,-91.82,45.72,WI,1
5377,2498500,-92.55,45.56,WI,1
8504,2498600,-91.68,45.92,WI,1
10968,2498700,-91.09,46.29,WI,1
5216,2498800,-92.45,45.53,WI,1
4645,2498900,-92.34,45.45,WI,1
2537,2499000,-92.61,45.17,WI,4
9185,2499100,-91.61,46,WI,1
9455,2499200,-92.27,46.04,WI,1
7047,2499300,-91.99,45.75,WI,1
10914,2499400,-91.29,46.28,WI,1
9249,2499500,-92.25,46.01,WI,1
2494,2499600,-92.57,45.16,WI,4
9530,2499700,-92.11,46.05,WI,1
8061,2500000,-92.27,45.87,WI,1
8597,2500100,-91.95,45.93,WI,1
3024,2500200,-92.58,45.25,WI,1
7040,2500300,-92.4,45.75,WI,1
8133,2500400,-92.18,45.88,WI,1
3026,2500500,-92.54,45.25,WI,1
10905,2500600,-91.7,46.28,WI,1
5146,2500700,-92.64,45.52,WI,1
8670,2500800,-92.27,45.94,WI,1
10553,2500900,-91.08,46.21,WI,1
5628,2501000,-92.62,45.59,WI,1
7985,2501100,-92.15,45.86,WI,1
9401,2501200,-92.16,46.03,WI,1
10596,2501300,-91.65,46.22,WI,1
2182,2501400,-92.58,45.03,WI,4
8494,2501600,-91.96,45.92,WI,1
11184,2501700,-91.51,46.36,WI,1
8407,2501800,-91.97,45.91,WI,1
7529,2502000,-91.93,45.8,WI,1
10174,2502100,-91.17,46.16,WI,1
11333,2502200,-91.42,46.4,WI,1
8415,2502300,-91.82,45.91,WI,1
3267,2502400,-92.39,45.28,WI,1
8332,2502500,-91.53,45.9,WI,1
7771,2502600,-92.26,45.83,WI,1
9687,2502700,-91.82,46.08,WI,1
2462,2502800,-92.65,45.15,WI,4
11235,2502900,-91.53,46.37,WI,1
4868,2503000,-92.63,45.48,WI,1
4871,2503100,-92.48,45.48,WI,1
5065,2503200,-92.64,45.51,WI,1
11152,2503300,-91.44,46.35,WI,1
10541,2503500,-91.8,46.21,WI,1
2034,2503700,-92.53,44.91,WI,4
2033,2503800,-92.54,44.91,WI,4
2154,2503900,-92.37,45.01,WI,4
2137,2504000,-92.53,45,WI,4
2301,2504100,-92.3,45.09,WI,4
2302,2504200,-92.29,45.09,WI,4
2283,2504300,-92.33,45.08,WI,4
2230,2504400,-92.64,45.05,WI,4
2228,2504500,-92.65,45.05,WI,4
2179,2504600,-92.66,45.03,WI,4
2376,2504700,-92.29,45.12,WI,4
2590,2504730,-92.46,45.18,WI,4
2393,2504800,-92.5,45.13,WI,4
2374,2504900,-92.5,45.12,WI,4
2493,2505000,-92.58,45.16,WI,4
2373,2505100,-92.52,45.12,WI,4
2633,2505200,-92.7,45.19,MN,6
3268,2505300,-92.24,45.28,WI,1
3175,2505400,-92.28,45.27,WI,1
3269,2505500,-92.23,45.28,WI,1
2895,2505600,-92.18,45.23,WI,1
2818,2505900,-92.35,45.22,WI,4
3078,2506000,-92.7,45.26,MN,6
4056,2506100,-92.16,45.37,WI,1
4054,2506200,-92.17,45.37,WI,1
4055,2506300,-92.17,45.37,WI,1
4053,2506400,-92.18,45.37,WI,1
4726,2506700,-92.12,45.46,WI,1
4732,2506800,-92.11,45.46,WI,1
4733,2506900,-92.11,45.46,WI,1
4727,2507000,-92.12,45.46,WI,1
4728,2507100,-92.12,45.46,WI,1
4729,2507200,-92.12,45.46,WI,1
4650,2507300,-92.12,45.45,WI,1
4651,2507400,-92.12,45.45,WI,1
4652,2507500,-92.12,45.45,WI,1
4653,2507600,-92.12,45.45,WI,1
4649,2507700,-92.13,45.45,WI,1
4724,2507800,-92.13,45.46,WI,1
4414,2508000,-92.13,45.42,WI,1
4322,2508100,-92.14,45.41,WI,1
4253,2508200,-92.13,45.4,WI,1
4415,2508300,-92.13,45.42,WI,1
4250,2508500,-92.15,45.4,WI,1
4648,2508505,-92.17,45.45,WI,1
4487,2508550,-92.21,45.43,WI,1
4644,2508600,-92.38,45.45,WI,1
4571,2508700,-92.39,45.44,WI,1
4321,2508800,-92.31,45.41,WI,1
4186,2508900,-92.37,45.39,WI,1
4114,2509000,-92.59,45.38,WI,1
5278,2509100,-92.11,45.54,WI,1
5277,2509200,-92.13,45.54,WI,1
5221,2509300,-92.12,45.53,WI,1
5223,2509400,-92.09,45.53,WI,1
5224,2509500,-92.08,45.53,WI,1
5086,2509600,-92.07,45.51,WI,1
5082,2509700,-92.12,45.51,WI,1
5083,2509800,-92.12,45.51,WI,1
5079,2509900,-92.13,45.51,WI,1
5080,2510000,-92.13,45.51,WI,1
5081,2510100,-92.13,45.51,WI,1
5005,2510200,-92.12,45.5,WI,1
5007,2510300,-92.09,45.5,WI,1
4944,2510400,-92.08,45.49,WI,1
4879,2510500,-92.08,45.48,WI,1
4876,2510600,-92.09,45.48,WI,1
4880,2510700,-92.08,45.48,WI,1
4877,2510800,-92.09,45.48,WI,1
4873,2510900,-92.11,45.48,WI,1
4874,2511000,-92.11,45.48,WI,1
4809,2511100,-92.1,45.47,WI,1
4810,2511200,-92.1,45.47,WI,1
4811,2511300,-92.09,45.47,WI,1
5153,2511450,-92.27,45.52,WI,1
5078,2511500,-92.17,45.51,WI,1
5154,2511600,-92.26,45.52,WI,1
5155,2511700,-92.26,45.52,WI,1
5077,2511800,-92.27,45.51,WI,1
4807,2511900,-92.23,45.47,WI,1
5272,2512000,-92.32,45.54,WI,1
5274,2512100,-92.29,45.54,WI,1
5001,2512200,-92.3,45.5,WI,1
4806,2512300,-92.32,45.47,WI,1
4872,2512400,-92.31,45.48,WI,1
5270,2512500,-92.44,45.54,WI,1
4870,2512600,-92.5,45.48,WI,1
4799,2512700,-92.49,45.47,WI,1
4800,2512800,-92.49,45.47,WI,1
4803,2512900,-92.44,45.47,WI,1
4804,2513000,-92.44,45.47,WI,1
4802,2513100,-92.45,45.47,WI,1
4720,2513200,-92.46,45.46,WI,1
4805,2513300,-92.44,45.47,WI,1
5321,2513380,-92.53,45.55,WI,1
5269,2513400,-92.53,45.54,WI,1
5268,2513500,-92.54,45.54,WI,1
5266,2513600,-92.64,45.54,WI,1
5213,2513700,-92.63,45.53,WI,1
5147,2513800,-92.63,45.52,WI,1
5214,2514000,-92.62,45.53,WI,1
5150,2514100,-92.61,45.52,WI,1
5149,2514200,-92.62,45.52,WI,1
5070,2514300,-92.62,45.51,WI,1
5071,2514400,-92.62,45.51,WI,1
5148,2514500,-92.63,45.52,WI,1
5068,2514600,-92.63,45.51,WI,1
5069,2514700,-92.63,45.51,WI,1
5066,2514800,-92.64,45.51,WI,1
4995,2514900,-92.64,45.5,WI,1
5072,2515000,-92.57,45.51,WI,1
4996,2515100,-92.55,45.5,WI,1
4869,2515200,-92.55,45.48,WI,1
4937,2515300,-92.63,45.49,WI,1
4936,2515400,-92.64,45.49,WI,1
4866,2515500,-92.64,45.48,WI,1
4867,2515600,-92.64,45.48,WI,1
5211,2515700,-92.7,45.53,WI,1
5144,2515800,-92.66,45.52,WI,1
5145,2515900,-92.66,45.52,WI,1
5138,2516000,-92.7,45.52,WI,1
4935,2516100,-92.66,45.49,WI,1
5953,2516200,-92.08,45.63,WI,1
5951,2516300,-92.1,45.63,WI,1
5952,2516400,-92.1,45.63,WI,1
5895,2516500,-92.1,45.62,WI,1
5798,2516600,-92.14,45.61,WI,1
5896,2516700,-92.1,45.62,WI,1
5897,2516800,-92.1,45.62,WI,1
5799,2516900,-92.11,45.61,WI,1
5800,2517000,-92.1,45.61,WI,1
5801,2517100,-92.08,45.61,WI,1
5724,2517200,-92.14,45.6,WI,1
5725,2517300,-92.14,45.6,WI,1
5467,2517400,-92.11,45.57,WI,1
5389,2517500,-92.12,45.56,WI,1
5466,2517600,-92.13,45.57,WI,1
5949,2517700,-92.27,45.63,WI,1
5723,2517800,-92.27,45.6,WI,1
5642,2518000,-92.19,45.59,WI,1
5465,2518200,-92.15,45.57,WI,1
5463,2518300,-92.17,45.57,WI,1
5388,2518400,-92.16,45.56,WI,1
5790,2518450,-92.39,45.61,WI,1
5791,2518500,-92.37,45.61,WI,1
5721,2518600,-92.34,45.6,WI,1
5719,2518700,-92.38,45.6,WI,1
5718,2518800,-92.4,45.6,WI,1
5635,2518900,-92.35,45.59,WI,1
5637,2519000,-92.32,45.59,WI,1
5638,2519100,-92.3,45.59,WI,1
5640,2519200,-92.28,45.59,WI,1
5543,2519300,-92.33,45.58,WI,1
5381,2519400,-92.38,45.56,WI,1
5382,2519500,-92.33,45.56,WI,1
5323,2519600,-92.34,45.55,WI,1
5324,2519700,-92.31,45.55,WI,1
5325,2519800,-92.31,45.55,WI,1
5944,2519900,-92.51,45.63,WI,1
5945,2520000,-92.51,45.63,WI,1
5890,2520200,-92.42,45.62,WI,1
5788,2520300,-92.41,45.61,WI,1
5789,2520400,-92.41,45.61,WI,1
5632,2520500,-92.43,45.59,WI,1
5633,2520600,-92.42,45.59,WI,1
5634,2520700,-92.41,45.59,WI,1
5889,2521000,-92.57,45.62,WI,1
6023,2521100,-92.6,45.64,WI,1
5888,2521200,-92.58,45.62,WI,1
5716,2521300,-92.53,45.6,WI,1
5715,2521400,-92.54,45.6,WI,1
5785,2521500,-92.58,45.61,WI,1
5786,2521600,-92.58,45.61,WI,1
5629,2521700,-92.62,45.59,WI,1
5630,2521800,-92.62,45.59,WI,1
5540,2521900,-92.58,45.58,WI,1
5541,2522000,-92.58,45.58,WI,1
5453,2522100,-92.6,45.57,WI,1
5452,2522200,-92.61,45.57,WI,1
5451,2522300,-92.62,45.57,WI,1
5450,2522500,-92.64,45.57,WI,1
5319,2522600,-92.63,45.55,WI,1
5375,2522700,-92.58,45.56,WI,1
5320,2522800,-92.56,45.55,WI,1
5378,2522900,-92.52,45.56,WI,1
5533,2523100,-92.69,45.58,WI,1
5448,2523200,-92.69,45.57,WI,1
5534,2523300,-92.69,45.58,WI,1
5370,2523400,-92.66,45.56,WI,1
5371,2523500,-92.66,45.56,WI,1
5369,2523600,-92.84,45.56,MN,6
6518,2523700,-91.77,45.7,WI,1
6431,2523800,-91.77,45.69,WI,1
6045,2523850,-91.73,45.64,WI,1
6622,2523900,-91.83,45.71,WI,1
6621,2524000,-91.84,45.71,WI,1
6618,2524100,-91.85,45.71,WI,1
6735,2524200,-91.85,45.72,WI,1
6619,2524300,-91.85,45.71,WI,1
6613,2524400,-91.88,45.71,WI,1
6616,2524500,-91.86,45.71,WI,1
6512,2524600,-91.87,45.7,WI,1
6514,2524700,-91.83,45.7,WI,1
6623,2524800,-91.83,45.71,WI,1
6513,2524900,-91.84,45.7,WI,1
6515,2525000,-91.83,45.7,WI,1
6516,2525100,-91.83,45.7,WI,1
6428,2525200,-91.79,45.69,WI,1
6427,2525300,-91.8,45.69,WI,1
6354,2525400,-91.79,45.68,WI,1
6355,2525500,-91.79,45.68,WI,1
6349,2525600,-91.91,45.68,WI,1
6344,2525700,-91.94,45.68,WI,1
6345,2525800,-91.94,45.68,WI,1
6426,2525900,-92.02,45.69,WI,1
6341,2526000,-92.02,45.68,WI,1
6342,2526100,-92.02,45.68,WI,1
6260,2526200,-92.02,45.67,WI,1
6176,2526300,-92.01,45.66,WI,1
6261,2526400,-91.99,45.67,WI,1
6179,2526500,-91.99,45.66,WI,1
6346,2526600,-91.94,45.68,WI,1
6264,2526700,-91.94,45.67,WI,1
